garde#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
choctaw;Chahta;;;;;;;;;;;;x;
chickasaw;Chikashsha;;;;;;;;;;;;x;
quapaw;Ogáxpa;;;;;;;;;;;;x;
shawnee;Sawanwa;;;;;;;;;;;;x;
osage;Wažáže;;;;;;;;;;;;x;
omaha;Umoho;;;;;;;;;;;;x;
fox;Othâkîwaki;;;;;;;;;;;;x;
plains_apache;Na'isha;;;;;;;;;;;;x;
kiowa;Cáuigú;;;;;;;;;;;;x;
comanche;Numunuu;;;;;;;;;;;;x;
arapaho;Hinono'eino;;;;;;;;;;;;x;
cheyenne;Heévâhetaneo'o;;;;;;;;;;;;x;
okie;Okie;;;;;;;;;;;;x;
plains_algonquian;Plains Algonquian;;;;;;;;;;;;x;
numic;Numic;;;;;;;;;;;;x;
tanoan;Tanoan;;;;;;;;;;;;x;
southern_athabaskan;Southern Athabaskan;;;;;;;;;;;;x;
menominee;Mamaceqtaw;;;;;;;;;;;;x;
chiwere;Jíwere;;;;;;;;;;;;x;
winnebago;Hoocak;;;;;;;;;;;;x;
amero_japonic;Amero-Japonic;;;;;;;;;;;;x;
amero_japonic_FEATURES;§Y*§! Can Castrate prisoners.\n§Y*§! This culture deeply believes in the concept of honour on the battlefield;;;;;;;;;;;;x;
kanadajin;Kanadajin;;;;;;;;;;;;x;
amero_aramaic;Amero-Aramaic;;;;;;;;;;;;x;
ameroassyrian;Amesurayan;;;;;;;;;;;;x;
chicano;Chicano;;;;;;;;;;;;x;
arizonense;Arizonense;;;;;;;;;;;;x;
neomexicano;Neomexicano;;;;;;;;;;;;x;
keres;Keres;;;;;;;;;;;;x;
zuni;Shiwi'ma;;;;;;;;;;;;x;
towa;Towa;;;;;;;;;;;;x;
tewa;Tewa;;;;;;;;;;;;x;
tiwa;Tiwa;;;;;;;;;;;;x;
mescalero;Naa'dahéndé;;;;;;;;;;;;x;
jicarilla;Abáachi;;;;;;;;;;;;x;
navajo;Diné;;;;;;;;;;;;x;
newmexican;New Mexican;;;;;;;;;;;;x;
norteno;Norteño;;;;;;;;;;;;x;
oaxaqueno;Fraylescano;;;;;;;;;;;;x;
mephaa;Me'phaa;;;;;;;;;;;;x;
amuzgo;Ñondá;;;;;;;;;;;x;
sonorense;Sonorense;;;;;;;;;;;;x;
sinaloense;Sinaloense;;;;;;;;;;;;x;
north_mexican;North Mexicano;;;;;;;;;;;;x;
tejano;Tejano;;;;;;;;;;;;x;
regio;Regio;;;;;;;;;;;;x;
west_texan;West Texan;;;;;;;;;;;;x;
west_texan_opinion;[west_texan.GetGroupName] Opinion;;;;;;;;;;;;x;
ranchlander;Ranchlander;;;;;;;;;;;;x;
dallasian;Dallasian;;;;;;;;;;;;x;
houstonian;Houstonian;;;;;;;;;;;;x;
east_texan;East Texan;;;;;;;;;;;;x;
east_texan_opinion;[east_texan.GetGroupName] Opinion;;;;;;;;;;;;x;
wiscongerman;Wüchkanischer;;;;;;;;;;;;x;
amero_hmongic;Amero-Hmongic;;;;;;;;;;;;x;
amero_hmongic_FEATURES;§Y*§! Can Castrate prisoners.;;;;;;;;;;;;x;
hmong;Hmong;;;;;;;;;;;;x;
amero_cushitic;Amero-Cushitic;;;;;;;;;;;;x;
somali;Soomaali;;;;;;;;;;;;x;
crow;Apsáalooke;;;;;;;;;;;;x;
blackfoot;Niitsitapi;;;;;;;;;;;;x;
haida_group;Haida;;;;;;;;;;;;x;
haida;Xaayda;;;;;;;;;;;;x;

# Haida stuff
count_haida;'Láanaa;;;;;;;;;x
count_female_haida;'Láanaa;;;;;;;;;x
duke_haida;Íitl'aagíid;;;;;;;;;x
duke_female_haida;Íitl'aagíid;;;;;;;;;x
king_haida;Gidansda;;;;;;;;;x
king_female_haida;Gidansda;;;;;;;;;x
emperor_haida;K'ul;;;;;;;;;x
emperor_female_haida;K'ul;;;;;;;;;x
county_of_haida;'Láanaa of;;;;;;;;;;x
duchy_of_haida;Tlagáa of;;;;;;;;;;x
kingdom_of_haida;Tlag'áang of;;;;;;;;;;x
empire_of_haida;Í'waan Tlag'áang of;;;;;;;;;;x

tsimshianic;Tsimshianic;;;;;;;;;;;;x;
tsimshian;Ts'msyan;;;;;;;;;;;;x;
haisla;Xa'isla;;;;;;;;;;;;x;
wakashan;Wakashan;;;;;;;;;;;;x;
nootka;Nuuchahnul'ath;;;;;;;;;;;;x;
kwakwala;Kwakwaka'wakw;;;;;;;;;;;;x;
nisgaa;Nisga'a;;;;;;;;;;;;x;
gitxsan;Gitxsan;;;;;;;;;;;;x;
northwest_anglo;Northwest Anglo;;;;;;;;;;;;x;
alaskan;Ulaskun;;;;;;;;;;;;x;
wescoaster;Wescoaster;;;;;;;;;;;;x;
tlingit_group;Tlingit;;;;;;;;;;;;x;
tlingit;Tlingit;;;;;;;;;;;;x;
south_tsimshian;Sgüüxs;;;;;;;;;;;;x;
memphisan;Memphisian;;;;;;;;;;;;x;
lipan;Lépai-Ndé;;;;;;;;;;;;x;
tunica-biloxi;Yoroniku-Halayihku;;;;;;;;;;;;x;
natchez_group;Natchez;;;;;;;;;;;;x;
natchez;Na'šceh;;;;;;;;;;;;x;
alabama;Albaamo;;;;;;;;;;;;x;
koasati;Kowassá:ti;;;;;;;;;;;;x;
prairiegerman;Präriedeutsch;;;;;;;;;;;;x;
teksaski;Teksaski;;;;;;;;;;;;x;
medyar;Medyar;;;;;;;;;;;;x;
lenape;Lënape;;;;;;;;;;;;x;
heiltsuk;Haílzaqv;;;;;;;;;;;;x;
miami;Myaamia;;;;;;;;;;;;x;
peoria;Peewaalia;;;;;;;;;;;;x;
lakota;Lakhóta;;;;;;;;;;;;x;
lakota_opinion;Lakotah Opinion;;;;;;;;;;;;x
dakota;Dakhóta;;;;;;;;;;;;x;
hidatsa;Hiraacá;;;;;;;;;;;;x;
mandan;Nuu'etaa;;;;;;;;;;;;x;
arikara;Sáhniš;;;;;;;;;;;;x;
dakotan;Dakotan;;;;;;;;;;;;x;
northern_cheyenne;Ohmésehese;;;;;;;;;;;;x;
mountainer;Mountainer;;;;;;;;;;;;x;
montane;Montane;;;;;;;;;;;;x;
eastern_shoshone;Kutsindüka;;;;;;;;;;;;x;
northern_arapaho;Hoteiniiciihehe';;;;;;;;;;;;x;
assiniboine;Nakón;;;;;;;;;;;;x;
gros_ventre;A'aaniinénna;;;;;;;;;;;;x;
northern_athabaskan;Northern Athabaskan;;;;;;;;;;;;x;
tsuutina;Tsúut'ína;;;;;;;;;;;;x;
dane-zaa;Dane-zaa;;;;;;;;;;;;x;
plains_cree;Paskwawiyiniwak;;;;;;;;;;;;x;
west_coaster;West Canuck;;;;;;;;;;;;x;
plains_canuck;Plains Canuck;;;;;;;;;;;;x;
plains_canuck_opinion;[plains_canuck.GetGroupName] Opinion;;;;;;;;;;;;x;
albertan;Albertan;;;;;;;;;;;;x;
nakoda;Îyârhe;;;;;;;;;;;;x;
flatlander;Flatlander;;;;;;;;;;;;x;
chipewyan;Dënesulinë;;;;;;;;;;;;x;
michif;Michif;;;;;;;;;;;;x;
metis;Métis;;;;;;;;;;;;x;
woodlands_cree;Sakawithiniwak;;;;;;;;;;;;x;
preriyskiy;Preriyskiy;;;;;;;;;;;;x;
chilcotin;Tsilhqot'in;;;;;;;;;;;;x;
babine;Nedut'en;;;;;;;;;;;;x;
witsuwiten;Witsuwit'en;;;;;;;;;;;;x;
dakelh;Dakelh;;;;;;;;;;;;x;
salishan;Salishan;;;;;;;;;;;;x;
nuxalk;Nuxalk;;;;;;;;;;;;x;
sekani;Tse'khene;;;;;;;;;;;;x;
interior;Interior;;;;;;;;;;;;x;
shuswap;Secwépemc;;;;;;;;;;;;x;
beesian;Beesian;;;;;;;;;;;;x;
squamish;Skwxwú7mesh;;;;;;;;;;;;x;
sechelt;Shíshálh;;;;;;;;;;;;x;
halkomelem;Hal'qeméylem;;;;;;;;;;;;x;
comox;K'ómoks;;;;;;;;;;;;x;
saanich;WSÁNEC;;;;;;;;;;;;x;
lummi;Xwlemi;;;;;;;;;;;;x;
thompson;Nlaka'pamux;;;;;;;;;;;;x;
lillooet;St'át'imc;;;;;;;;;;;;x;
okanagan;Syilx;;;;;;;;;;;;x;
montana;Séliš;;;;;;;;;;;;x;
kootenay;Kootenay;;;;;;;;;;;;x;
kutenai;Ktunaxa;;;;;;;;;;;;x;
neo-latin;Neolatinum;;;;;;;;;;;;x;
neo-latin_opinion;[neo-latin.GetGroupName] Opinion;;;;;;;;;;;;x;
canadensium;Canadensium;;;;;;;;;;;;x;
doukhobors;Duhobor;;;;;;;;;;;;x;
ashkenazi;Ashkenazi;;;;;;;;;;;;x;
makah;Qwidichcha'ahtx;;;;;;;;;;;;x;
quinault;Kwinayl;;;;;;;;;;;;x;
cascasian;Puburen;;;;;;;;;;;;x;
manzanero;Manzanero;;;;;;;;;;;;x;
olympian;Olympian;;;;;;;;;;;;x;
cascadian;Cascadian;;;;;;;;;;;;x;
pugetian;Pugetian;;;;;;;;;;;;x;
chinookan;Chinookan;;;;;;;;;;;;x;
chinook;Tsinúk;;;;;;;;;;;;x;
sahaptian;Sahaptian;;;;;;;;;;;;x;
umatilla;Ímatalam;;;;;;;;;;;;x;
nez_perce;Nimíipuu;;;;;;;;;;;;x;
yakama;Mamachatpam;;;;;;;;;;;;x;
lincolnite;Lincolnite;;;;;;;;;;;;x;
panhandler;Panhandler;;;;;;;;;;;;x;
roselander;Roselander;;;;;;;;;;;;x;
montanum;Montanum;;;;;;;;;;;;x;
fluridani;Fluridani;;;;;;;;;;;;x;
ute;Núuchi;;;;;;;;;;;;x
westsloper;Westsloper;;;;;;;;;;;;x
westsloper_opinion;[westsloper.GetName] Opinion;;;;;;;;;;;;x
frontranger;Frontranger;;;;;;;;;;;;x
frontranger_opinion;[frontranger.GetName] Opinion;;;;;;;;;;;;
euro_hispanophone;Euro-Hispanophone;;;;;;;;;;;;x
andalu;Andalu;;;;;;;;;;;;x
amero_nordic;Amero-Nordic;;;;;;;;;;;;x
swedska;Swedska;;;;;;;;;;;;x
norwsk;Norwsk;;;;;;;;;;;;x
amero_iranic;Amero-Iranic;;;;;;;;;;;;x
amero_iranic_opinion;[amero_iranic.GetGroupName] Opinion;;;;;;;;;;;;x
farsi;Farsi;;;;;;;;;;;;x
karulaynasi;Karulaynasi;;;;;;;;;;;;x
amero_turkic;Amero-Turkic;;;;;;;;;;;;x
ny_turkish;Türk;;;;;;;;;;;;x
oji-cree;Anishininiimowin;;;;;;;;;;;;x
western_shoshone;Newe;;;;;;;;;;;;x
goshute;Kutsipiuti;;;;;;;;;;;;x
northern_paiute;Numu;;;;;;;;;;;;x
utahn;Yutan;;;;;;;;;;;;x
southern_paiute;Nuwuvi;;;;;;;;;;;;x
northern_shoshone;Akaitikka;;;;;;;;;;;;x
snakelander;Snakelander;;;;;;;;;;;;x
battleborn;Battleborn;;;;;;;;;;;;x
chutean;Chutean;;;;;;;;;;;;x
renoite;Renoite;;;;;;;;;;;;x
great_basin;Great Basin;;;;;;;;;;;;x
wyomingite;Wyomingite;;;;;;;;;;;;x
upper_chinook;Kiksht;;;;;;;;;;;;x
tenino;Tinainu;;;;;;;;;;;;x
buckaroo;Buckaroo;;;;;;;;;;;;x
yuman;Yuman;;;;;;;;;;;;x
maricopa;Piipaash;;;;;;;;;;;;x
western_apache;Indé;;;;;;;;;;;;x
chiricahua;Néndé;;;;;;;;;;;;x
oodham;O'odham;;;;;;;;;;;;x
piman;Piman;;;;;;;;;;;;x
puebloan;Puebloan;;;;;;;;;;;;x
mohave;Hamakhav;;;;;;;;;;;;x
havasupai;Havsuw' Baaja;;;;;;;;;;;;x
hualapai;Hwalbáy;;;;;;;;;;;;x
yavapai;Yavapai;;;;;;;;;;;;x
hopi_group;Hopi;;;;;;;;;;;;x
hopi;Hopi;;;;;;;;;;;;x
oregonite;Oregonite;;;;;;;;;;;;x
texgerman;Texasdeutsch;;;;;;;;;;;;x
tiksasi;Tiksasi;;;;;;;;;;;;x
californio_group;Hispanifornian;;;;;;;;;;;;x
californian;Anglofornian;;;;;;;;;;;;x
angeleno;Angeleno;;;;;;;;;;;;x
californio;Calexicano;;;;;;;;;;;;x
bajano;Choyero;;;;;;;;;;;x
ranchero;Ranchero;;;;;;;;;;;;x
mojavean;Mohavean;;;;;;;;;;;;x
joaquino;Joaquino;;;;;;;;;;;;x
mono;Nüümü;;;;;;;;;;;;x
kawaiisu;Nüwa;;;;;;;;;;;;x
quechan;Kwatsáan;;;;;;;;;;;;x
siliconite;Siliconite;;;;;;;;;;;;x
goldengater;Goldengater;;;;;;;;;;;;x
valleyan;Valleyan;;;;;;;;;;;;x
winelander;Winelander;;;;;;;;;;;;x
redwood;Redwood;;;;;;;;;;;;x
hupa;Natinixwe;;;;;;;;;;;;x
pacific_athabaskan;Pacific Coast Athabaskan;;;;;;;;;;;;x
siletz;Siletz;;;;;;;;;;;;x
pomoan;Pomoan;;;;;;;;;;;;x
pomo;Pomo;;;;;;;;;;;;x
karukan;Karukan;;;;;;;;;;;;x
karuk;Araráhih;;;;;;;;;;;;x
yurokan;Yurokan;;;;;;;;;;;;x
yurok;'Oolekwoh;;;;;;;;;;;;x
shastan;Shastan;;;;;;;;;;;;x
miwok;Miwok;;;;;;;;;;;;x
amero_armenian;Amero-Armenian;;;;;;;;;;;;x
amero_armenian_FEATURES;§Y*§! Can Blind prisoners.\n§Y*§! Can Castrate prisoners.;;;;;;;;;;;;x
armenifornian;Kalifornihayeren;;;;;;;;;;;;x
amero_coptic;Amero-Coptic;;;;;;;;;;;;x
coptifornian;Niremenkhemi;;;;;;;;;;;;x
amero_philippine;Amero-Philippine;;;;;;;;;;;;x
pinoy;Pinoy;;;;;;;;;;;;x
chinafornian;Jialifuniya-ren;;;;;;;;;;;;x
amero_vietic;Amero-Vietic;;;;;;;;;;;;x
amero_vietic_FEATURES;§Y*§! Can Castrate prisoners.;;;;;;;;;;;;x
viet_kieu;Viet Kieu;;;;;;;;;;;;x
chumashan;Chumashan;;;;;;;;;;;;x
chumash;Chumash;;;;;;;;;;;;x
yokutian;Yokutian;;;;;;;;;;;;x
yokuts;Yokuts;;;;;;;;;;;;x
trinitean;Trinitean;;;;;;;;;;;;x
ohlone;Ohlone;;;;;;;;;;;;x
indo_american_group;Indomerican;;;;;;;;;;;;x
kailiphorani;Kailiphorani;;;;;;;;;;;;x
czexan;Czexan;;;;;;;;;;;;x
kairebiyan;Kairebiyan;;;;;;;;;;;;x
mohican;Muhhekunneuw;;;;;;;;;;;;x
huron;Wyandot;;;;;;;;;;;;x
kurdish_american;Kurd;;;;;;;;;;;;x
nikkeiamerikajin;Kariforuniajin;;;;;;;;;;;;x
baleazale;Baleazale;;;;;;;;;;;;x
neo_sefardi;Sefardi;;;;;;;;;;;;x
amero_italic;Amero-Italic;;;;;;;;;;;;x
amero_italic_FEATURES;§Y*§! Can create mercenary bands;;;;;;;;;;;;;;;;;;
amero_italic_opinion;[amero_italic.GetGroupName] Opinion;;;;;;;;;x
lungano;Lungano;;;;;;;;;;;;x
lungano_opinion;[lungano.GetName] Opinion;;;;;;;;;x

king_lungano;Reghi;;;;;;;;;;;;;x
king_female_lungano;Riggina;;;;;;;;;;;;;x
kingdom_of_lungano;Regnu di;;;;;;;;;;;;;x
duke_lungano;Duca;;;;;;;;;;;;;x
duke_female_lungano;Duchessa;;;;;;;;;;;;;x
duchy_of_lungano;Ducatu di;;;;;;;;;;;;;x
count_lungano;Conte;;;;;;;;;;;;;x
count_female_lungano;Contessa;;;;;;;;;;;;;x
county_of_lungano;Contado di;;;;;;;;;;;;;x
emperor_lungano;Imperatore;;;;;;;;;;;;;x
emperor_female_lungano;Imperatrice;;;;;;;;;;;;;x
empire_of_lungano;Imperiu di;;;;;;;;;;;;;x

#Mississippian Titles
count_prairielander;Lord;Lord;Lord;;Lord;;;;;;;;;x
count_female_prairielander;Lady;Lady;Lady;;Lady;;;;;;;;;x
county_of_prairielander;Lordship of;Lordship of;Lordship of;;Lordship of;;;;;;;;;x
duke_prairielander;Governor;Governor;Governor;;Governor;;;;;;;;;x
duke_female_prairielander;Governess;Governess;Governess;;Governess;;;;;;;;;x
duchy_of_prairielander;Governorship of;Governorship of;Governorship of;;Governorship of;;;;;;;;;x
king_prairielander;Grand Prince;Grand Prince;Grand Prince;;Grand Prince;;;;;;;;;x
king_female_prairielander;Grand Princess;Grand Princess;Grand Princess;;Grand Princess;;;;;;;;;x
kingdom_of_prairielander;Principality of;Principality of;Principality of;;Principality of;;;;;;;;;x
emperor_prairielander;Azure Emperor;Azure Emperor;Azure Emperor;;Azure Emperor;;;;;;;;;x
emperor_female_prairielander;Azure Empress;Azure Empress;Azure Empress;;Azure Empress;;;;;;;;;x

count_hoosier;Lord;Lord;Lord;;Lord;;;;;;;;;x
count_female_hoosier;Lady;Lady;Lady;;Lady;;;;;;;;;x
county_of_hoosier;Lordship of;Lordship of;Lordship of;;Lordship of;;;;;;;;;x
duke_hoosier;Governor;Governor;Governor;;Governor;;;;;;;;;x
duke_female_hoosier;Governess;Governess;Governess;;Governess;;;;;;;;;x
duchy_of_hoosier;Governorship of;Governorship of;Governorship of;;Governorship of;;;;;;;;;x
king_hoosier;Grand Prince;Grand Prince;Grand Prince;;Grand Prince;;;;;;;;;x
king_female_hoosier;Grand Princess;Grand Princess;Grand Princess;;Grand Princess;;;;;;;;;x
kingdom_of_hoosier;Principality of;Principality of;Principality of;;Principality of;;;;;;;;;x
emperor_hoosier;Azure Emperor;Azure Emperor;Azure Emperor;;Azure Emperor;;;;;;;;;x
emperor_female_hoosier;Azure Empress;Azure Empress;Azure Empress;;Azure Empress;;;;;;;;;x

count_lil_egyptian;Lord;Lord;Lord;;Lord;;;;;;;;;x
count_female_lil_egyptian;Lady;Lady;Lady;;Lady;;;;;;;;;x
county_of_lil_egyptian;Lordship of;Lordship of;Lordship of;;Lordship of;;;;;;;;;x
duke_lil_egyptian;Governor;Governor;Governor;;Governor;;;;;;;;;x
duke_female_lil_egyptian;Governess;Governess;Governess;;Governess;;;;;;;;;x
duchy_of_lil_egyptian;Governorship of;Governorship of;Governorship of;;Governorship of;;;;;;;;;x
king_lil_egyptian;Grand Prince;Grand Prince;Grand Prince;;Grand Prince;;;;;;;;;x
king_female_lil_egyptian;Grand Princess;Grand Princess;Grand Princess;;Grand Princess;;;;;;;;;x
kingdom_of_lil_egyptian;Principality of;Principality of;Principality of;;Principality of;;;;;;;;;x
emperor_lil_egyptian;Azure Pharaoh;Azure Pharaoh;Azure Pharaoh;;Azure Pharaoh;;;;;;;;;x
emperor_female_lil_egyptian;Azure Pharaoh;Azure Pharaoh;Azure Pharaoh;;Azure Pharaoh;;;;;;;;;x

count_memphisan;Lord;Lord;Lord;;Lord;;;;;;;;;x
count_female_memphisan;Lady;Lady;Lady;;Lady;;;;;;;;;x
county_of_memphisan;Lordship of;Lordship of;Lordship of;;Lordship of;;;;;;;;;x
duke_memphisan;Governor;Governor;Governor;;Governor;;;;;;;;;x
duke_female_memphisan;Governess;Governess;Governess;;Governess;;;;;;;;;x
duchy_of_memphisan;Governorship of;Governorship of;Governorship of;;Governorship of;;;;;;;;;x
king_memphisan;Grand Prince;Grand Prince;Grand Prince;;Grand Prince;;;;;;;;;x
king_female_memphisan;Grand Princess;Grand Princess;Grand Princess;;Grand Princess;;;;;;;;;x
kingdom_of_memphisan;Principality of;Principality of;Principality of;;Principality of;;;;;;;;;x
emperor_memphisan;High King;High King;High King;;High King;;;;;;;;;x
emperor_female_memphisan;High Queen;High Queen;High Queen;;High Queen;;;;;;;;;x

#Gibborim
king_gibborim;Ba'al;;;;;;;;;;;;;x
king_female_gibborim;Ba'alah;;;;;;;;;;;;;x
kingdom_of_gibborim;Ba'aldom of;;;;;;;;;;;;;x
duke_gibborim;Melqart;;;;;;;;;;;;;x
duke_female_gibborim;Attart;;;;;;;;;;;;;x
duchy_of_gibborim;Melqartate of;;;;;;;;;;;;;x
count_gibborim;Lord;;;;;;;;;;;;;x
count_female_gibborim;Lady;;;;;;;;;;;;;x
county_of_gibborim;Lordship of;;;;;;;;;;;;;x
emperor_gibborim;Naphil;;;;;;;;;;;;;x
emperor_female_gibborim;Naphilah;;;;;;;;;;;;;x
empire_of_gibborim;Naphildom of;;;;;;;;;;;;;x
baron_gibborim;Chief;;;;;;;;;;;;;x
baron_female_gibborim;Chieftess;;;;;;;;;;;;;x
barony_of_gibborim;Chiefdom of;;;;;;;;;;;;;x
temple_barony_of_gibborim;Grove of;;;;;;;;;;;;;x
temple_baron_gibborim;Snakehandler;;;;;;;;;;;;;x
temple_county_of_gibborim;Grand Grove of;;;;;;;;;;;;;x
temple_count_gibborim;Great Snakehandler;;;;;;;;;;;;;x
temple_duchy_of_gibborim;Bonfire of;;;;;;;;;;;;;x
temple_duke_gibborim;Priest-Lord;;;;;;;;;;;;;x
temple_kingdom_of_gibborim;Great Bonfire of;;;;;;;;;;;;;x
temple_king_gibborim;Priest-King;;;;;;;;;;;;;x

#Abolitionist
king_abolitionist;Governor;;;;;;;;;;;;;x
king_female_abolitionist;Governess;;;;;;;;;;;;;x
kingdom_of_abolitionist;Free State of;;;;;;;;;;;;;x
duke_abolitionist;Director;;;;;;;;;;;;;x
duke_female_abolitionist;Director;;;;;;;;;;;;;x
duchy_of_abolitionist;District of;;;;;;;;;;;;;x
count_abolitionist;Organizer;;;;;;;;;;;;;x
count_female_abolitionist;Organizer;;;;;;;;;;;;;x
emperor_abolitionist;Union President;;;;;;;;;;;;;x
emperor_female_abolitionist;Union President;;;;;;;;;;;;;x
empire_of_abolitionist;Free Union of;;;;;;;;;;;;;x
temple_barony_of_abolitionist;Congregation of;;;;;;;;;;;;;x
temple_baron_abolitionist;Preacher;;;;;;;;;;;;;x

#Technopolitan
king_technopolitan;Ceyo;;;;;;;;;;;;;x
king_female_technopolitan;Ceyo;;;;;;;;;;;;;x
kingdom_of_technopolitan;Corporation of;;;;;;;;;;;;;x
duke_technopolitan;Commissioner;;;;;;;;;;;;;x
duke_female_technopolitan;Commissioner;;;;;;;;;;;;;x
duchy_of_technopolitan;Company of;;;;;;;;;;;;;x
count_technopolitan;Tekkie;;;;;;;;;;;;;x
count_female_technopolitan;Tekkie;;;;;;;;;;;;;x
county_of_technopolitan;Startup of;;;;;;;;;;;;;x
emperor_technopolitan;High Chairman;;;;;;;;;;;;;x
emperor_female_technopolitan;High Chairwoman;;;;;;;;;;;;;x
empire_of_technopolitan;Monopoly of;;;;;;;;;;;;;x
temple_baron_technopolitan;Coder;;;;;;;;;;;;;x
temple_barony_of_technopolitan;Server of;;;;;;;;;;;;;x

#Amaitist
temple_baron_amaitist;Priest;;;;;;;;;;;;;x
temple_baron_female_amaitist;Priestess;;;;;;;;;;;;;x
temple_barony_of_amaitist;Temple of;;;;;;;;;;;;;x

#Scholastic
king_scholastic;Superintendent;;;;;;;;;;;;;x
king_female_scholastic;Superintendent;;;;;;;;;;;;;x
kingdom_of_scholastic;District of;;;;;;;;;;;;;x
duke_scholastic;Dean;;;;;;;;;;;;;x
duke_female_scholastic;Dean;;;;;;;;;;;;;x
duchy_of_scholastic;Department of;;;;;;;;;;;;;x
count_scholastic;Principal;;;;;;;;;;;;;x
count_female_scholastic;Principal;;;;;;;;;;;;;x
emperor_scholastic;Supreme Director;;;;;;;;;;;;;x
emperor_female_scholastic;Supreme Director;;;;;;;;;;;;;x
empire_of_scholastic;Scholastic System of;;;;;;;;;;;;;x
temple_baron_scholastic;Educator;;;;;;;;;;;;;x
temple_barony_of_scholastic;University of;;;;;;;;;;;;;x

#Industrialist
king_antiquarianist;Oligarch;;;;;;;;;;;;;x
king_female_antiquarianist;Oligarch;;;;;;;;;;;;;x
kingdom_of_antiquarianist;Oligarchy of;;;;;;;;;;;;;x
duke_antiquarianist;Boss;;;;;;;;;;;;;x
duke_female_antiquarianist;Boss;;;;;;;;;;;;;x
duchy_of_antiquarianist;Company of;;;;;;;;;;;;;x
count_antiquarianist;Manager;;;;;;;;;;;;;x
count_female_antiquarianist;Manager;;;;;;;;;;;;;x
county_of_antiquarianist;Zone of;;;;;;;;;;;;;x
emperor_antiquarianist;Titan;;;;;;;;;;;;;x
emperor_female_antiquarianist;Titan;;;;;;;;;;;;;x
empire_of_antiquarianist;Industry of;;;;;;;;;;;;;x
temple_baron_antiquarianist;Foreman;;;;;;;;;;;;;x
temple_barony_of_antiquarianist;Factory of;;;;;;;;;;;;;x
king_antiquarianist_reformed;Oligarch;;;;;;;;;;;;;x
king_female_antiquarianist_reformed;Oligarch;;;;;;;;;;;;;x
kingdom_of_antiquarianist_reformed;Oligarchy of;;;;;;;;;;;;;x
duke_antiquarianist_reformed;Boss;;;;;;;;;;;;;x
duke_female_antiquarianist_reformed;Boss;;;;;;;;;;;;;x
duchy_of_antiquarianist_reformed;Company of;;;;;;;;;;;;;x
count_antiquarianist_reformed;Manager;;;;;;;;;;;;;x
count_female_antiquarianist_reformed;Manager;;;;;;;;;;;;;x
county_of_antiquarianist_reformed;Zone of;;;;;;;;;;;;;x
emperor_antiquarianist_reformed;Titan;;;;;;;;;;;;;x
emperor_female_antiquarianist_reformed;Titan;;;;;;;;;;;;;x
empire_of_antiquarianist_reformed;Industry of;;;;;;;;;;;;;x
temple_baron_antiquarianist_reformed;Foreman;;;;;;;;;;;;;x
temple_barony_of_antiquarianist_reformed;Factory of;;;;;;;;;;;;;x

#Custodite
king_custodite;General;;;;;;;;;;;;;x
king_female_custodite;General;;;;;;;;;;;;;x
kingdom_of_custodite;Command of;;;;;;;;;;;;;x
duke_custodite;Major General;;;;;;;;;;;;;x
duke_female_custodite;Major General;;;;;;;;;;;;;x
duchy_of_custodite;Division of;;;;;;;;;;;;;x
count_custodite;Colonel;;;;;;;;;;;;;x
count_female_custodite;Colonel;;;;;;;;;;;;;x
county_of_custodite;Outpost of;;;;;;;;;;;;;x
emperor_custodite;Field Marshal;;;;;;;;;;;;;x
emperor_female_custodite;Field Marshal;;;;;;;;;;;;;x
empire_of_custodite;Theatre of;;;;;;;;;;;;;x
temple_baron_custodite;Drill Sergeant;;;;;;;;;;;;;x
temple_barony_of_custodite;Military Academy of;;;;;;;;;;;;;x

#Juggalo
king_juggalo;Ringmaster;;;;;;;;;;;;;x
king_female_juggalo;Ringmaster;;;;;;;;;;;;;x
kingdom_of_juggalo;Great Carnival of;;;;;;;;;;;;;x
duke_juggalo;Boogeyman;;;;;;;;;;;;;x
duke_female_juggalo;Boogeywoman;;;;;;;;;;;;;x
duchy_of_juggalo;Showbiz of;;;;;;;;;;;;;x
count_juggalo;Carny;;;;;;;;;;;;;x
count_female_juggalo;Carny;;;;;;;;;;;;;x
county_of_juggalo;Funhouse of;;;;;;;;;;;;;x
emperor_juggalo;Milenko;;;;;;;;;;;;;x
emperor_female_juggalo;Milenka;;;;;;;;;;;;;x
empire_of_juggalo;Wonderland of;;;;;;;;;;;;;x
temple_baron_juggalo;Clowncaller;;;;;;;;;;;;;x
temple_barony_of_juggalo;Bigtop of;;;;;;;;;;;;;x

#Cineasta
emperor_cineaste;Executive Producer;;;;;;;;;;;;;x
emperor_female_cineaste;Executive Producer;;;;;;;;;;;;;x
empire_of_cineaste;Entertainment of;;;;;;;;;;;;;x
king_cineaste;Producer;;;;;;;;;;;;;x
king_female_cineaste;Producer;;;;;;;;;;;;;x
kingdom_of_cineaste;Production of;;;;;;;;;;;;;x
duke_cineaste;Editor;;;;;;;;;;;;;x
duke_female_cineaste;Editor;;;;;;;;;;;;;x
duchy_of_cineaste;Grand Cinema of;;;;;;;;;;;;;x
count_cineaste;Star;;;;;;;;;;;;;x
count_female_cineaste;Star;;;;;;;;;;;;;x
